month,state,permit,handgun,long_gun,other,multiple,totals
2004-01-01,Rhode Island,0.0,344.0,387.0,6413.629403739667,99,831
2004-01-01,South Carolina,800.0,3469.0,4436.0,6413.629403739667,120,10061
2004-01-01,South Dakota,0.0,694.0,2141.0,6413.629403739667,42,3202
2004-01-01,Tennessee,0.0,8506.0,10041.0,6413.629403739667,376,18923
2004-01-01,Texas,7845.0,14105.0,23163.0,6413.629403739667,1140,56561
2004-01-01,Utah,779.0,1490.0,2880.0,6413.629403739667,74,5223
2004-01-01,Vermont,0.0,368.0,739.0,6413.629403739667,18,1125
2004-01-01,Virginia,0.0,6537.0,9530.0,6413.629403739667,187,16254
2004-01-01,Washington,3180.0,4479.0,5873.0,6413.629403739667,273,15605
2004-01-01,West Virginia,0.0,2758.0,4887.0,6413.629403739667,278,10809
2004-01-01,Wisconsin,0.0,3485.0,8366.0,6413.629403739667,1,12078
2004-01-01,Wyoming,165.0,636.0,1286.0,6413.629403739667,56,2550
2003-12-01,Alabama,0.0,7474.0,24528.0,6413.629403739667,348,35597
2003-12-01,Alaska,0.0,971.0,2009.0,6413.629403739667,44,3263
2003-12-01,Arizona,1289.0,5503.0,8313.0,6413.629403739667,221,16621
2003-12-01,Arkansas,106.0,3545.0,15259.0,6413.629403739667,208,21262
2003-12-01,California,10175.0,15670.0,23774.0,6413.629403739667,0,49624
2003-12-01,Colorado,687.0,6667.0,12922.0,6413.629403739667,438,20714
2003-12-01,Connecticut,3652.0,2309.0,3034.0,6413.629403739667,77,9379
2003-12-01,Delaware,0.0,440.0,1801.0,6413.629403739667,17,2261
2003-12-01,Florida,0.0,13243.0,23434.0,6413.629403739667,583,38282
2003-12-01,Georgia,2604.0,7767.0,23368.0,6413.629403739667,319,38134
2003-12-01,Hawaii,629.0,0.0,0.0,6413.629403739667,0,629
2003-12-01,Idaho,1036.0,1444.0,4939.0,6413.629403739667,102,8334
2003-12-01,Illinois,37521.0,5549.0,12997.0,6413.629403739667,319,56386
2003-12-01,Indiana,0.0,5948.0,15622.0,6413.629403739667,214,22204
2003-12-01,Iowa,7033.0,34.0,7760.0,6413.629403739667,3,15003
2003-12-01,Kansas,0.0,2293.0,9759.0,6413.629403739667,160,13095
2003-12-01,Kentucky,0.0,7530.0,20180.0,6413.629403739667,463,30782
2003-12-01,Louisiana,0.0,5331.0,18701.0,6413.629403739667,235,26414
2003-12-01,Maine,0.0,1004.0,3662.0,6413.629403739667,89,4917
2003-12-01,Maryland,1969.0,46.0,6658.0,6413.629403739667,7,8791
2003-12-01,Massachusetts,5557.0,1866.0,1741.0,6413.629403739667,64,9835
2003-12-01,Michigan,12044.0,2790.0,24013.0,6413.629403739667,67,39166
2003-12-01,Minnesota,4135.0,3733.0,12368.0,6413.629403739667,109,20769
2003-12-01,Mississippi,0.0,3764.0,16441.0,6413.629403739667,207,23183
2003-12-01,Missouri,0.0,3638.0,20544.0,6413.629403739667,145,25668
2003-12-01,Montana,285.0,1675.0,5057.0,6413.629403739667,114,8152
2003-12-01,Nebraska,1529.0,21.0,4864.0,6413.629403739667,3,6532
2003-12-01,Nevada,0.0,2187.0,3465.0,6413.629403739667,125,5777
2003-12-01,New Hampshire,1247.0,1130.0,2547.0,6413.629403739667,12,4937
2003-12-01,New Jersey,0.0,1152.0,2836.0,6413.629403739667,53,4041
2003-12-01,New Mexico,0.0,2270.0,5100.0,6413.629403739667,173,8703
2003-12-01,New York,2291.0,626.0,12525.0,6413.629403739667,14,15719
2003-12-01,North Carolina,8027.0,224.0,26027.0,6413.629403739667,100,37286
2003-12-01,North Dakota,188.0,476.0,2460.0,6413.629403739667,21,3298
2003-12-01,Ohio,0.0,9941.0,25472.0,6413.629403739667,557,37477
2003-12-01,Oklahoma,0.0,4872.0,14608.0,6413.629403739667,345,22358
2003-12-01,Oregon,69.0,4850.0,11969.0,6413.629403739667,258,17146
2003-12-01,Pennsylvania,229.0,0.0,48476.0,6413.629403739667,274,48979
2003-12-01,Rhode Island,0.0,306.0,510.0,6413.629403739667,77,896
2003-12-01,South Carolina,716.0,3996.0,11223.0,6413.629403739667,125,17124
2003-12-01,South Dakota,0.0,825.0,4184.0,6413.629403739667,35,5317
2003-12-01,Tennessee,0.0,9314.0,21419.0,6413.629403739667,360,31093
2003-12-01,Texas,7171.0,16771.0,53068.0,6413.629403739667,1107,86604
2003-12-01,Utah,790.0,2228.0,7630.0,6413.629403739667,99,10747
2003-12-01,Vermont,0.0,480.0,1253.0,6413.629403739667,21,1754
2003-12-01,Virginia,0.0,7625.0,20025.0,6413.629403739667,261,27911
2003-12-01,Washington,3511.0,5084.0,10261.0,6413.629403739667,264,20641
2003-12-01,West Virginia,0.0,3347.0,9867.0,6413.629403739667,216,15309
2003-12-01,Wisconsin,0.0,4513.0,15366.0,6413.629403739667,0,20026
2003-12-01,Wyoming,106.0,1066.0,2615.0,6413.629403739667,42,4127
2003-11-01,Alabama,0.0,5181.0,16188.0,6413.629403739667,381,25551
2003-11-01,Alaska,0.0,741.0,1464.0,6413.629403739667,59,2506
2003-11-01,Arizona,1388.0,3924.0,4970.0,6413.629403739667,173,11731
2003-11-01,Arkansas,4.0,2274.0,11873.0,6413.629403739667,213,17620
2003-11-01,California,10257.0,13173.0,18263.0,6413.629403739667,0,41693
2003-11-01,Colorado,876.0,5104.0,9144.0,6413.629403739667,314,15438
2003-11-01,Connecticut,3398.0,1714.0,2835.0,6413.629403739667,88,8320
2003-11-01,Delaware,0.0,360.0,1560.0,6413.629403739667,18,1944
2003-11-01,Florida,0.0,10373.0,15492.0,6413.629403739667,461,27481
2003-11-01,Georgia,2157.0,5179.0,14026.0,6413.629403739667,203,27622
2003-11-01,Hawaii,547.0,0.0,0.0,6413.629403739667,0,547
2003-11-01,Idaho,447.0,990.0,3153.0,6413.629403739667,79,5504
2003-11-01,Illinois,34833.0,4628.0,11333.0,6413.629403739667,260,51054
2003-11-01,Indiana,0.0,4872.0,14289.0,6413.629403739667,171,20023
2003-11-01,Iowa,3913.0,16.0,6792.0,6413.629403739667,3,10925
2003-11-01,Kansas,0.0,2054.0,8730.0,6413.629403739667,178,11940
2003-11-01,Kentucky,0.0,5442.0,14539.0,6413.629403739667,432,23773
2003-11-01,Louisiana,0.0,3469.0,13057.0,6413.629403739667,192,19197
2003-11-01,Maine,0.0,965.0,3958.0,6413.629403739667,65,5166
2003-11-01,Maryland,1839.0,53.0,7057.0,6413.629403739667,9,9184
2003-11-01,Massachusetts,4641.0,1582.0,1905.0,6413.629403739667,54,8552
2003-11-01,Michigan,9283.0,2189.0,24735.0,6413.629403739667,52,36733
2003-11-01,Minnesota,2983.0,2736.0,12900.0,6413.629403739667,98,19386
2003-11-01,Mississippi,0.0,2700.0,12967.0,6413.629403739667,174,19331
2003-11-01,Missouri,0.0,2971.0,17993.0,6413.629403739667,145,23531
2003-11-01,Montana,224.0,935.0,3540.0,6413.629403739667,112,6006
2003-11-01,Nebraska,1219.0,13.0,4235.0,6413.629403739667,3,5629
2003-11-01,Nevada,0.0,1756.0,2333.0,6413.629403739667,87,4176
2003-11-01,New Hampshire,1578.0,1027.0,2730.0,6413.629403739667,13,5352
2003-11-01,New Jersey,0.0,1172.0,2849.0,6413.629403739667,50,4071
2003-11-01,New Mexico,0.0,1614.0,3480.0,6413.629403739667,121,6673
2003-11-01,New York,2198.0,575.0,13967.0,6413.629403739667,17,17038
2003-11-01,North Carolina,5818.0,174.0,18149.0,6413.629403739667,117,27707
2003-11-01,North Dakota,213.0,338.0,2547.0,6413.629403739667,16,3288
2003-11-01,Ohio,0.0,7821.0,24729.0,6413.629403739667,588,35612
2003-11-01,Oklahoma,0.0,3315.0,10773.0,6413.629403739667,418,18023
2003-11-01,Oregon,54.0,3762.0,7957.0,6413.629403739667,197,11970
2003-11-01,Pennsylvania,279.0,0.0,54412.0,6413.629403739667,581,55272
2003-11-01,Rhode Island,0.0,320.0,518.0,6413.629403739667,75,915
2003-11-01,South Carolina,606.0,2778.0,6824.0,6413.629403739667,102,11422
2003-11-01,South Dakota,0.0,552.0,3993.0,6413.629403739667,40,4911
2003-11-01,Tennessee,0.0,7170.0,15346.0,6413.629403739667,294,22810
2003-11-01,Texas,7111.0,11348.0,31950.0,6413.629403739667,929,60660
2003-11-01,Utah,667.0,1551.0,4317.0,6413.629403739667,70,6606
2003-11-01,Vermont,0.0,454.0,1689.0,6413.629403739667,15,2158
2003-11-01,Virginia,0.0,5855.0,16862.0,6413.629403739667,188,22905
2003-11-01,Washington,2944.0,4094.0,7070.0,6413.629403739667,243,16027
2003-11-01,West Virginia,0.0,2282.0,10165.0,6413.629403739667,244,16434
2003-11-01,Wisconsin,0.0,3793.0,18558.0,6413.629403739667,1,22696
2003-11-01,Wyoming,97.0,631.0,1608.0,6413.629403739667,42,2699
2003-10-01,Alabama,0.0,5265.0,11236.0,6413.629403739667,301,20526
2003-10-01,Alaska,0.0,1164.0,2220.0,6413.629403739667,119,4110
2003-10-01,Arizona,1477.0,3910.0,5315.0,6413.629403739667,208,12481
2003-10-01,Arkansas,94.0,2403.0,10053.0,6413.629403739667,232,16301
2003-10-01,California,13137.0,13202.0,17037.0,6413.629403739667,0,43376
2003-10-01,Colorado,1111.0,5435.0,10507.0,6413.629403739667,397,17450
2003-10-01,Connecticut,4566.0,2415.0,3238.0,6413.629403739667,84,10710
2003-10-01,Delaware,0.0,427.0,1229.0,6413.629403739667,9,1671
2003-10-01,Florida,0.0,11125.0,13806.0,6413.629403739667,490,26637
2003-10-01,Georgia,2777.0,5558.0,14815.0,6413.629403739667,254,30028
2003-10-01,Hawaii,666.0,0.0,0.0,6413.629403739667,0,666
2003-10-01,Idaho,1032.0,1002.0,3977.0,6413.629403739667,101,7470
2003-10-01,Illinois,36901.0,4591.0,9412.0,6413.629403739667,224,51128
2003-10-01,Indiana,760.0,5444.0,10865.0,6413.629403739667,182,17872
2003-10-01,Iowa,4232.0,22.0,5711.0,6413.629403739667,0,10194
2003-10-01,Kansas,0.0,2152.0,6951.0,6413.629403739667,184,10264
2003-10-01,Kentucky,0.0,5424.0,13224.0,6413.629403739667,443,23222
2003-10-01,Louisiana,0.0,3801.0,12695.0,6413.629403739667,277,20286
2003-10-01,Maine,0.0,1205.0,6691.0,6413.629403739667,79,8319
2003-10-01,Maryland,1996.0,50.0,5279.0,6413.629403739667,8,7520
2003-10-01,Massachusetts,7221.0,1880.0,1953.0,6413.629403739667,64,11515
2003-10-01,Michigan,12638.0,2524.0,22569.0,6413.629403739667,79,38240
2003-10-01,Minnesota,4544.0,3398.0,20092.0,6413.629403739667,122,29185
2003-10-01,Mississippi,0.0,2782.0,8624.0,6413.629403739667,204,15046
2003-10-01,Missouri,0.0,4651.0,16454.0,6413.629403739667,187,23725
2003-10-01,Montana,369.0,1361.0,6379.0,6413.629403739667,160,10344
2003-10-01,Nebraska,1654.0,17.0,3786.0,6413.629403739667,1,5625
2003-10-01,Nevada,0.0,1920.0,2298.0,6413.629403739667,112,4330
2003-10-01,New Hampshire,1799.0,1117.0,3211.0,6413.629403739667,14,6144
2003-10-01,New Jersey,0.0,1247.0,2338.0,6413.629403739667,56,3643
2003-10-01,New Mexico,0.0,2000.0,3650.0,6413.629403739667,145,7665
2003-10-01,New York,2557.0,703.0,13798.0,6413.629403739667,15,17338
2003-10-01,North Carolina,7238.0,200.0,15040.0,6413.629403739667,154,26582
2003-10-01,North Dakota,213.0,337.0,4141.0,6413.629403739667,27,4971
2003-10-01,Ohio,0.0,7714.0,16537.0,6413.629403739667,569,26800
2003-10-01,Oklahoma,0.0,3509.0,8890.0,6413.629403739667,342,16248
2003-10-01,Oregon,16.0,3465.0,8995.0,6413.629403739667,222,12698
2003-10-01,Pennsylvania,317.0,1.0,50591.0,6413.629403739667,401,51311
2003-10-01,Rhode Island,0.0,360.0,507.0,6413.629403739667,86,955
2003-10-01,South Carolina,802.0,2797.0,5902.0,6413.629403739667,97,11100
2003-10-01,South Dakota,0.0,583.0,6168.0,6413.629403739667,58,7271
2003-10-01,Tennessee,0.0,6970.0,11580.0,6413.629403739667,281,18831
2003-10-01,Texas,9488.0,11617.0,32404.0,6413.629403739667,1042,65970
2003-10-01,Utah,855.0,1288.0,4301.0,6413.629403739667,90,6534
2003-10-01,Vermont,0.0,529.0,2075.0,6413.629403739667,17,2621
2003-10-01,Virginia,0.0,6184.0,13713.0,6413.629403739667,218,20115
2003-10-01,Washington,3756.0,4388.0,8601.0,6413.629403739667,301,19743
2003-10-01,West Virginia,0.0,2391.0,9284.0,6413.629403739667,256,15458
2003-10-01,Wisconsin,0.0,4460.0,19541.0,6413.629403739667,2,24314
2003-10-01,Wyoming,133.0,607.0,1773.0,6413.629403739667,66,3062
2003-09-01,Alabama,0.0,4879.0,9491.0,6413.629403739667,248,17641
2003-09-01,Alaska,0.0,842.0,1844.0,6413.629403739667,76,3150
2003-09-01,Arizona,1217.0,4034.0,5028.0,6413.629403739667,217,11845
2003-09-01,Arkansas,67.0,2278.0,7639.0,6413.629403739667,210,12916
2003-09-01,California,12243.0,13216.0,17304.0,6413.629403739667,0,42763
2003-09-01,Colorado,814.0,5315.0,8800.0,6413.629403739667,379,15308
2003-09-01,Connecticut,3642.0,1750.0,2255.0,6413.629403739667,96,8025
2003-09-01,Delaware,0.0,382.0,868.0,6413.629403739667,12,1266
2003-09-01,Florida,0.0,10963.0,11116.0,6413.629403739667,488,23621
2003-09-01,Georgia,2381.0,5152.0,10463.0,6413.629403739667,243,23349
2003-09-01,Hawaii,664.0,0.0,0.0,6413.629403739667,0,703
2003-09-01,Idaho,893.0,1119.0,4247.0,6413.629403739667,123,7691
2003-09-01,Illinois,35227.0,4045.0,7990.0,6413.629403739667,318,47580
2003-09-01,Indiana,7372.0,1297.0,4641.0,6413.629403739667,10,13720
2003-09-01,Iowa,3671.0,17.0,3882.0,6413.629403739667,2,7735
2003-09-01,Kansas,0.0,1733.0,5248.0,6413.629403739667,166,8004
2003-09-01,Kentucky,0.0,4742.0,9316.0,6413.629403739667,376,17307
2003-09-01,Louisiana,0.0,3865.0,9886.0,6413.629403739667,180,16515
2003-09-01,Maine,0.0,1101.0,4496.0,6413.629403739667,135,5938
2003-09-01,Maryland,1791.0,71.0,3833.0,6413.629403739667,3,5837
2003-09-01,Massachusetts,8681.0,1835.0,1534.0,6413.629403739667,47,12672
2003-09-01,Michigan,11580.0,2212.0,19309.0,6413.629403739667,53,33495
2003-09-01,Minnesota,4589.0,3457.0,18529.0,6413.629403739667,116,27540
2003-09-01,Mississippi,0.0,2567.0,6019.0,6413.629403739667,171,11430
2003-09-01,Missouri,0.0,3577.0,11928.0,6413.629403739667,143,17426
2003-09-01,Montana,298.0,1235.0,4878.0,6413.629403739667,138,8208
2003-09-01,Nebraska,1401.0,16.0,2548.0,6413.629403739667,1,4111
2003-09-01,Nevada,0.0,1632.0,2012.0,6413.629403739667,112,3756
2003-09-01,New Hampshire,1767.0,1251.0,2670.0,6413.629403739667,21,5711
2003-09-01,New Jersey,0.0,1171.0,1862.0,6413.629403739667,40,3074
2003-09-01,New Mexico,0.0,1563.0,3233.0,6413.629403739667,164,6395
2003-09-01,New York,2320.0,673.0,11066.0,6413.629403739667,9,14408
2003-09-01,North Carolina,6194.0,174.0,10583.0,6413.629403739667,92,20031
2003-09-01,North Dakota,170.0,356.0,3293.0,6413.629403739667,25,4086
2003-09-01,Ohio,0.0,7135.0,14317.0,6413.629403739667,622,23788
2003-09-01,Oklahoma,0.0,2909.0,6795.0,6413.629403739667,300,12886
2003-09-01,Oregon,32.0,4027.0,10257.0,6413.629403739667,227,14543
2003-09-01,Pennsylvania,302.0,0.0,43246.0,6413.629403739667,285,43833
2003-09-01,Rhode Island,0.0,307.0,434.0,6413.629403739667,70,811
2003-09-01,South Carolina,784.0,2683.0,5115.0,6413.629403739667,98,9906
2003-09-01,South Dakota,0.0,633.0,4100.0,6413.629403739667,37,5165
2003-09-01,Tennessee,0.0,6458.0,9642.0,6413.629403739667,240,16340
2003-09-01,Texas,7965.0,11235.0,34575.0,6413.629403739667,888,63737
2003-09-01,Utah,758.0,1412.0,4277.0,6413.629403739667,82,6529
2003-09-01,Vermont,0.0,519.0,1665.0,6413.629403739667,31,2215
2003-09-01,Virginia,0.0,5033.0,9747.0,6413.629403739667,148,14928
2003-09-01,Washington,3744.0,3843.0,7985.0,6413.629403739667,259,18058
2003-09-01,West Virginia,0.0,2172.0,5981.0,6413.629403739667,230,10656
2003-09-01,Wisconsin,0.0,3780.0,16527.0,6413.629403739667,2,20542
2003-09-01,Wyoming,159.0,648.0,1991.0,6413.629403739667,50,3422
2003-08-01,Alabama,0.0,5276.0,8017.0,6413.629403739667,272,17035
2003-08-01,Alaska,0.0,1045.0,2300.0,6413.629403739667,82,3915
2003-08-01,Arizona,1462.0,3586.0,5533.0,6413.629403739667,244,12376
2003-08-01,Arkansas,217.0,2369.0,5973.0,6413.629403739667,185,11464
2003-08-01,California,13344.0,12887.0,18847.0,6413.629403739667,0,45078
2003-08-01,Colorado,1527.0,5841.0,8549.0,6413.629403739667,406,16323
2003-08-01,Connecticut,3588.0,1846.0,1921.0,6413.629403739667,87,7756
2003-08-01,Delaware,0.0,378.0,842.0,6413.629403739667,11,1236
2003-08-01,Florida,0.0,11341.0,11389.0,6413.629403739667,468,24348
2003-08-01,Georgia,2314.0,5614.0,9367.0,6413.629403739667,236,22256
2003-08-01,Hawaii,598.0,0.0,0.0,6413.629403739667,0,598
2003-08-01,Idaho,675.0,1026.0,3036.0,6413.629403739667,112,6021
2003-08-01,Illinois,33372.0,3676.0,7798.0,6413.629403739667,189,45035
2003-08-01,Indiana,6192.0,1309.0,4540.0,6413.629403739667,11,12531
2003-08-01,Iowa,2710.0,20.0,2588.0,6413.629403739667,4,5539
2003-08-01,Kansas,0.0,1693.0,4820.0,6413.629403739667,162,7634
2003-08-01,Kentucky,0.0,4985.0,9265.0,6413.629403739667,357,18267
2003-08-01,Louisiana,0.0,3858.0,7446.0,6413.629403739667,247,14049
2003-08-01,Maine,0.0,1033.0,2905.0,6413.629403739667,58,4202
2003-08-01,Maryland,1724.0,59.0,3700.0,6413.629403739667,13,5649
2003-08-01,Massachusetts,6681.0,1515.0,1168.0,6413.629403739667,44,9915
2003-08-01,Michigan,9473.0,1951.0,12482.0,6413.629403739667,35,24232
2003-08-01,Minnesota,4700.0,3541.0,10999.0,6413.629403739667,126,20094
2003-08-01,Mississippi,0.0,2792.0,6380.0,6413.629403739667,184,12311
2003-08-01,Missouri,0.0,2453.0,10965.0,6413.629403739667,99,15286
2003-08-01,Montana,275.0,1330.0,3493.0,6413.629403739667,129,6793
2003-08-01,Nebraska,1150.0,17.0,2079.0,6413.629403739667,3,3372
2003-08-01,Nevada,0.0,1985.0,2275.0,6413.629403739667,109,4369
2003-08-01,New Hampshire,1089.0,1189.0,2221.0,6413.629403739667,14,4517
2003-08-01,New Jersey,0.0,1259.0,1801.0,6413.629403739667,60,3121
2003-08-01,New Mexico,0.0,1974.0,3230.0,6413.629403739667,133,6957
2003-08-01,New York,2377.0,590.0,7318.0,6413.629403739667,7,10499
2003-08-01,North Carolina,6244.0,177.0,11499.0,6413.629403739667,113,21568
2003-08-01,North Dakota,198.0,307.0,2074.0,6413.629403739667,13,2838
2003-08-01,Ohio,0.0,6661.0,13645.0,6413.629403739667,418,22423
2003-08-01,Oklahoma,0.0,3683.0,6759.0,6413.629403739667,369,14009
2003-08-01,Oregon,57.0,3755.0,7374.0,6413.629403739667,224,11410
2003-08-01,Pennsylvania,470.0,0.0,37474.0,6413.629403739667,634,38578
2003-08-01,Rhode Island,0.0,298.0,348.0,6413.629403739667,86,733
2003-08-01,South Carolina,867.0,2832.0,5076.0,6413.629403739667,96,10259
2003-08-01,South Dakota,0.0,544.0,2922.0,6413.629403739667,55,3919
2003-08-01,Tennessee,1.0,7127.0,11123.0,6413.629403739667,334,18585
2003-08-01,Texas,9485.0,12032.0,32370.0,6413.629403739667,1057,64983
2003-08-01,Utah,602.0,1375.0,3315.0,6413.629403739667,84,5376
2003-08-01,Vermont,0.0,491.0,1134.0,6413.629403739667,22,1647
2003-08-01,Virginia,0.0,5851.0,9346.0,6413.629403739667,168,15365
2003-08-01,Washington,3233.0,4017.0,6595.0,6413.629403739667,286,16303
2003-08-01,West Virginia,0.0,2407.0,4363.0,6413.629403739667,246,9555
2003-08-01,Wisconsin,0.0,3199.0,10185.0,6413.629403739667,1,13592
2003-08-01,Wyoming,160.0,587.0,1412.0,6413.629403739667,61,2699
2003-07-01,Alabama,0.0,4780.0,5391.0,6413.629403739667,248,13173
2003-07-01,Alaska,0.0,951.0,1480.0,6413.629403739667,82,2911
2003-07-01,Arizona,1525.0,3580.0,3651.0,6413.629403739667,182,10256
2003-07-01,Arkansas,26.0,2064.0,3568.0,6413.629403739667,171,8085
2003-07-01,California,13204.0,12906.0,14736.0,6413.629403739667,0,40846
2003-07-01,Colorado,1486.0,4654.0,5542.0,6413.629403739667,320,12002
2003-07-01,Connecticut,3910.0,1821.0,1646.0,6413.629403739667,79,7741
2003-07-01,Delaware,0.0,357.0,597.0,6413.629403739667,13,972
2003-07-01,Florida,0.0,9731.0,8767.0,6413.629403739667,415,19990
2003-07-01,Georgia,2142.0,4862.0,6014.0,6413.629403739667,173,16995
2003-07-01,Hawaii,584.0,0.0,0.0,6413.629403739667,0,584
2003-07-01,Idaho,924.0,888.0,1977.0,6413.629403739667,87,4844
2003-07-01,Illinois,21254.0,3376.0,5435.0,6413.629403739667,162,30227
2003-07-01,Indiana,7389.0,1121.0,2653.0,6413.629403739667,5,11507
2003-07-01,Iowa,2719.0,25.0,1545.0,6413.629403739667,0,4438
2003-07-01,Kansas,0.0,1385.0,2672.0,6413.629403739667,129,4955
2003-07-01,Kentucky,0.0,4551.0,5626.0,6413.629403739667,341,13348
2003-07-01,Louisiana,0.0,3829.0,4505.0,6413.629403739667,208,10481
2003-07-01,Maine,0.0,840.0,1811.0,6413.629403739667,63,2903
2003-07-01,Maryland,1851.0,65.0,2531.0,6413.629403739667,9,4605
2003-07-01,Massachusetts,7562.0,1342.0,1028.0,6413.629403739667,19,10566
2003-07-01,Michigan,9690.0,1832.0,8405.0,6413.629403739667,29,20248
2003-07-01,Minnesota,5748.0,3476.0,5959.0,6413.629403739667,96,15858
2003-07-01,Mississippi,0.0,2525.0,3351.0,6413.629403739667,136,8382
2003-07-01,Missouri,0.0,2388.0,7106.0,6413.629403739667,106,10987
2003-07-01,Montana,304.0,1167.0,2483.0,6413.629403739667,108,5269
2003-07-01,Nebraska,840.0,9.0,1185.0,6413.629403739667,5,2148
2003-07-01,Nevada,0.0,1776.0,1638.0,6413.629403739667,91,3505
2003-07-01,New Hampshire,991.0,950.0,1512.0,6413.629403739667,14,3470
2003-07-01,New Jersey,0.0,1255.0,1480.0,6413.629403739667,45,2780
2003-07-01,New Mexico,0.0,1680.0,2435.0,6413.629403739667,117,5433
2003-07-01,New York,2797.0,564.0,5098.0,6413.629403739667,13,8745
2003-07-01,North Carolina,5315.0,183.0,7117.0,6413.629403739667,101,15547
2003-07-01,North Dakota,148.0,286.0,1260.0,6413.629403739667,22,1894
2003-07-01,Ohio,0.0,5956.0,9045.0,6413.629403739667,350,16800
2003-07-01,Oklahoma,0.0,2966.0,4189.0,6413.629403739667,286,9998
2003-07-01,Oregon,2.0,3157.0,5178.0,6413.629403739667,215,8552
2003-07-01,Pennsylvania,307.0,1.0,31603.0,6413.629403739667,375,32286
2003-07-01,Rhode Island,0.0,303.0,308.0,6413.629403739667,75,689
2003-07-01,South Carolina,756.0,2421.0,2835.0,6413.629403739667,89,7181
2003-07-01,South Dakota,0.0,537.0,1791.0,6413.629403739667,35,2652
2003-07-01,Tennessee,0.0,6511.0,6670.0,6413.629403739667,253,13434
2003-07-01,Texas,8704.0,10515.0,17305.0,6413.629403739667,848,45602
2003-07-01,Utah,406.0,1232.0,2521.0,6413.629403739667,64,4223
2003-07-01,Vermont,0.0,411.0,700.0,6413.629403739667,27,1138
2003-07-01,Virginia,0.0,5340.0,6950.0,6413.629403739667,149,12439
2003-07-01,Washington,3889.0,3688.0,4852.0,6413.629403739667,249,14572
2003-07-01,West Virginia,0.0,2024.0,3298.0,6413.629403739667,192,7573
2003-07-01,Wisconsin,0.0,2711.0,6562.0,6413.629403739667,0,9442
2003-07-01,Wyoming,158.0,541.0,1082.0,6413.629403739667,39,2165
2003-06-01,Alabama,0.0,4881.0,4840.0,6413.629403739667,237,12709
2003-06-01,Alaska,5.0,963.0,1282.0,6413.629403739667,82,2704
2003-06-01,Arizona,1499.0,3286.0,3512.0,6413.629403739667,185,9724
2003-06-01,Arkansas,91.0,2193.0,3361.0,6413.629403739667,145,7882
2003-06-01,California,14333.0,12926.0,15179.0,6413.629403739667,0,42438
2003-06-01,Colorado,2092.0,4844.0,5938.0,6413.629403739667,319,13193
2003-06-01,Connecticut,3311.0,1890.0,1724.0,6413.629403739667,67,7265
2003-06-01,Delaware,0.0,396.0,599.0,6413.629403739667,9,1008
2003-06-01,Florida,0.0,10197.0,8621.0,6413.629403739667,400,20222
2003-06-01,Georgia,2237.0,4988.0,5708.0,6413.629403739667,168,16976
2003-06-01,Hawaii,553.0,0.0,0.0,6413.629403739667,0,558
2003-06-01,Idaho,1026.0,932.0,1936.0,6413.629403739667,86,4867
2003-06-01,Illinois,18754.0,3423.0,4917.0,6413.629403739667,149,27243
2003-06-01,Indiana,10137.0,1191.0,2773.0,6413.629403739667,2,14414
2003-06-01,Iowa,2363.0,15.0,1483.0,6413.629403739667,3,4006
2003-06-01,Kansas,0.0,1619.0,2631.0,6413.629403739667,115,5008
2003-06-01,Kentucky,0.0,4442.0,5509.0,6413.629403739667,300,12708
2003-06-01,Louisiana,0.0,3689.0,3749.0,6413.629403739667,172,9410
2003-06-01,Maine,0.0,852.0,1572.0,6413.629403739667,58,2659
2003-06-01,Maryland,2112.0,51.0,2621.0,6413.629403739667,9,4917
2003-06-01,Massachusetts,7125.0,1598.0,1066.0,6413.629403739667,42,10576
2003-06-01,Michigan,9065.0,1878.0,8518.0,6413.629403739667,32,19730
2003-06-01,Minnesota,7021.0,3316.0,5815.0,6413.629403739667,114,16844
2003-06-01,Mississippi,0.0,2370.0,2931.0,6413.629403739667,147,7679
2003-06-01,Missouri,0.0,2247.0,6745.0,6413.629403739667,93,10474
2003-06-01,Montana,303.0,1168.0,2852.0,6413.629403739667,110,5518
2003-06-01,Nebraska,867.0,6.0,1121.0,6413.629403739667,1,2099
2003-06-01,Nevada,0.0,1537.0,1502.0,6413.629403739667,112,3151
2003-06-01,New Hampshire,989.0,946.0,1485.0,6413.629403739667,18,3441
2003-06-01,New Jersey,0.0,1342.0,1694.0,6413.629403739667,51,3087
2003-06-01,New Mexico,0.0,1659.0,2287.0,6413.629403739667,119,5137
2003-06-01,New York,3527.0,532.0,5150.0,6413.629403739667,7,9404
2003-06-01,North Carolina,5728.0,183.0,7036.0,6413.629403739667,87,15887
2003-06-01,North Dakota,224.0,302.0,1181.0,6413.629403739667,20,1929
2003-06-01,Ohio,0.0,6162.0,9629.0,6413.629403739667,464,17488
2003-06-01,Oklahoma,0.0,2961.0,4057.0,6413.629403739667,294,9650
2003-06-01,Oregon,30.0,3390.0,5546.0,6413.629403739667,206,9172
2003-06-01,Pennsylvania,266.0,0.0,32385.0,6413.629403739667,254,32905
2003-06-01,Rhode Island,0.0,309.0,245.0,6413.629403739667,70,625
2003-06-01,South Carolina,1450.0,2419.0,2591.0,6413.629403739667,89,7510
2003-06-01,South Dakota,0.0,541.0,1740.0,6413.629403739667,35,2601
2003-06-01,Tennessee,0.0,6821.0,6487.0,6413.629403739667,263,13571
2003-06-01,Texas,7820.0,10791.0,15749.0,6413.629403739667,767,42514
